UNIT NBR;MOVE KIND;CARRIER VISIT;CA;LOAI PTVT;LOAI CAU BEN;STS QUAY;TIME STS QUAY;GAP DELAY;REASON;TIME COMPLETED;PUT CHE NAME;TIME OF FETCH;FETCH CHE NAME;CARRY CHE NAME;FROM POSITION;TO POSITION;UNIT TYPE ISO;UNIT VGM VERIFIED;LINE OP;STS YARD;STS YARD TIME;STS CARRY;STS CARRY START TIME;STS CARRY END TIME;RESTOW REASON
HLBU3644172;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:45:30;4;WAITING;2026-05-28 15:56:30;RTG13;2026-05-28 15:45:30;QC02;TT35;V-AT15W22A78-999999;Y-CMIT-2A13G.3;22G1;FCL;HLC;RTG13;28/15:56;TT35;2026-05-28 15:45:30;2026-05-28 15:56:30;
ZCSU7922282;DISCHARGE;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC05;2026-05-28 15:46:30;1;;2026-05-28 15:56:30;RTG08;2026-05-28 15:46:30;QC05;TT12;V-MBK17N-100510;Y-CMIT-4A18G.2;45G1;FCL;ZIM;RTG08;28/15:56;TT12;2026-05-28 15:46:30;2026-05-28 15:56:30;
TXGU6814091;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:45:30;2;;2026-05-28 15:56:30;RTG05;2026-05-28 15:45:30;QC01;TT18;V-TN18W22A76-999999;Y-CMIT-3H34C.2;45G1;FCL;HLC;RTG05;28/15:56;TT18;2026-05-28 15:45:30;2026-05-28 15:56:30;
JXLU6331182;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:56:30;2;;2026-05-28 15:56:30;QC06;2026-05-28 15:52:30;RTG07;TT39;Y-CMIT-3B12A.1;V-MBK17N-300606;45G1;FCL;ZIM;RTG07;28/15:52;TT39;2026-05-28 15:52:30;2026-05-28 15:56:30;
MNBU4391102;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:49:30;4;WAITING;2026-05-28 15:56:30;RTG02;2026-05-28 15:49:30;QC01;TT07;V-TN18W22A76-999999;Y-CMIT-3G22C.3;45R5;FCL;MAE;RTG02;28/15:56;TT07;2026-05-28 15:49:30;2026-05-28 15:56:30;
TGHU9760573;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:54:30;2;;2026-05-28 15:54:30;QC07;2026-05-28 15:46:30;RTG09;TT25;Y-CMIT-4L22E.1;V-SPC02W22A80L-022472;45G1;FCL;BDS;RTG09;28/15:46;TT25;2026-05-28 15:46:30;2026-05-28 15:54:30;
CAAU5240678;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:54:30;2;;2026-05-28 15:54:30;QC06;2026-05-28 15:44:30;RTG14;TT43;Y-CMIT-3E38D.1;V-MBK17N-301008;45G1;FCL;ZIM;RTG14;28/15:44;TT43;2026-05-28 15:44:30;2026-05-28 15:54:30;
HASU1528093;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:47:30;2;;2026-05-28 15:53:30;RTG13;2026-05-28 15:47:30;QC02;TT35;V-AT15W22A78-999999;Y-CMIT-2A13G.2;22G1;FCL;MAE;RTG13;28/15:53;TT35;2026-05-28 15:47:30;2026-05-28 15:53:30;
OTPU6733114;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:52:30;2;;2026-05-28 15:52:30;QC07;2026-05-28 15:48:30;UN03;TT34;Y-CMIT-2M42G.1;V-SPC02W22A80L-020872;45R1;FCL;RCL;UN03;28/15:48;TT34;2026-05-28 15:48:30;2026-05-28 15:52:30;
CAIU4294625;GATE IN;50F02566;D1 28/05/2026;;GATE;;2026-05-28 15:52:30;;;2026-05-28 15:52:30;RTG14;;;;T-50F02566-TIP;Y-CMIT-3E38D.1;45G1;FCL;ESL;RTG14;28/15:52;;;;
TGHU6810460;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:52:30;3;;2026-05-28 15:52:30;QC06;2026-05-28 15:49:30;RTG07;TT24;Y-CMIT-3B12A.2;V-MBK17N-300806;45G1;FCL;ZIM;RTG07;28/15:49;TT24;2026-05-28 15:49:30;2026-05-28 15:52:30;
FSCU7698166;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 15:52:30;;;2026-05-28 15:52:30;RTG11;2026-05-28 15:51:30;RTG11;RTG11;Y-CMIT-3C39E.2;Y-CMIT-3C39G.2;22G1;FCL;HLC;RTG11;28/15:52;;;;
HLBU1586061;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 15:51:30;;;2026-05-28 15:51:30;RTG08;2026-05-28 15:50:30;RTG08;RTG08;Y-CMIT-4A18G.2;Y-CMIT-4A18C.3;45G1;FCL;HLC;RTG08;28/15:51;;;;
JXLU6158210;DISCHARGE;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC05;2026-05-28 15:45:30;1;;2026-05-28 15:51:30;RTG02;2026-05-28 15:45:30;QC05;TT36;V-MBK17N-100708;Y-CMIT-4G02C.1;45G1;FCL;ZIM;RTG02;28/15:51;TT36;2026-05-28 15:45:30;2026-05-28 15:51:30;
FITU5631981;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:50:30;2;;2026-05-28 15:50:30;QC07;2026-05-28 15:39:30;RTG10;TT13;Y-CMIT-4D06C.4;V-SPC02W22A80L-022672;45G1;FCL;BDS;RTG10;28/15:39;TT13;2026-05-28 15:39:30;2026-05-28 15:50:30;
BMOU4644657;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:49:30;1;;2026-05-28 15:49:30;QC06;2026-05-28 15:47:30;RTG14;TT39;Y-CMIT-3E38E.4;V-MBK17N-300804;45G1;FCL;ZIM;RTG14;28/15:47;TT39;2026-05-28 15:47:30;2026-05-28 15:49:30;
CAAU7740754;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:37:30;2;;2026-05-28 15:49:30;RTG15;2026-05-28 15:37:30;QC02;TT11;V-AT15W22A78-999999;Y-CMIT-2E20F.5;45G1;FCL;MAE;RTG15;28/15:49;TT11;2026-05-28 15:37:30;2026-05-28 15:49:30;
HLBU3362712;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:41:30;2;;2026-05-28 15:49:30;RTG05;2026-05-28 15:41:30;QC04;TT04;V-AT01W22A77-999999;Y-CMIT-3H34F.2;45G1;FCL;HLC;RTG05;28/15:49;TT04;2026-05-28 15:41:30;2026-05-28 15:49:30;
ZCSU7611336;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:48:30;1;;2026-05-28 15:48:30;QC06;2026-05-28 15:43:30;RTG07;TT37;Y-CMIT-3B12C.3;V-MBK17N-300910;4510;FCL;ZIM;RTG07;28/15:43;TT37;2026-05-28 15:43:30;2026-05-28 15:48:30;
OTPU1009019;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:48:30;5;WAITING;2026-05-28 15:48:30;QC07;2026-05-28 15:44:30;UN03;TT09;Y-CMIT-2M42G.3;V-SPC02W22A80L-021272;45R1;FCL;RCL;UN03;28/15:44;TT09;2026-05-28 15:44:30;2026-05-28 15:48:30;
MSKU9683304;GATE OUT;72H00838;D1 28/05/2026;;GATE;;2026-05-28 15:48:30;;;2026-05-28 15:48:30;;2026-05-28 15:45:30;RTG12;;Y-CMIT-3K30F.2;T-72H00838-TIP-S;45G1;FCL;MAE;RTG12;28/15:48;;;;
MNBU4655611;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:43:30;3;;2026-05-28 15:48:30;RTG02;2026-05-28 15:43:30;QC01;TT41;V-TN18W22A76-999999;Y-CMIT-3G22B.4;45R5;FCL;MAE;RTG02;28/15:48;TT41;2026-05-28 15:43:30;2026-05-28 15:48:30;
ZCSU7902542;DISCHARGE;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC05;2026-05-28 15:42:30;2;;2026-05-28 15:48:30;RTG08;2026-05-28 15:42:30;QC05;TT27;V-MBK17N-100710;Y-CMIT-4A18G.2;45G1;FCL;ZIM;RTG08;28/15:48;TT27;2026-05-28 15:42:30;2026-05-28 15:48:30;
TCNU2765186;HOUSE KEEPING;;D1 28/05/2026;;YARD;;2026-05-28 15:48:30;;;2026-05-28 15:48:30;EH01;2026-05-28 15:48:30;EH01;;Y-CMIT-4Z02F.5;Y-CMIT-5Z02A.1;45G1;MTY;ZIM;EH01 & EH01;28/15:48 & 28/15:48;;2026-05-28 15:48:30;2026-05-28 15:48:30;
MRKU0698451;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:39:30;2;;2026-05-28 15:47:30;RTG11;2026-05-28 15:39:30;QC04;TT40;V-AT01W22A77-999999;Y-CMIT-4C14A.3;42G1;FCL;MAE;RTG11;28/15:47;TT40;2026-05-28 15:39:30;2026-05-28 15:47:30;
MRKU5055653;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:35:30;1;;2026-05-28 15:47:30;RTG10;2026-05-28 15:35:30;QC04;TT15;V-AT01W22A77-999999;Y-CMIT-3D18D.2;45G1;FCL;MAE;RTG10;28/15:47;TT15;2026-05-28 15:35:30;2026-05-28 15:47:30;
TIIU4282355;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:47:30;2;;2026-05-28 15:47:30;QC06;2026-05-28 15:42:30;RTG14;TT24;Y-CMIT-3E38D.2;V-MBK17N-300604;45G1;FCL;ZIM;RTG14;28/15:42;TT24;2026-05-28 15:42:30;2026-05-28 15:47:30;
MRSU6905306;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:40:30;2;;2026-05-28 15:46:30;RTG03;2026-05-28 15:40:30;QC02;TT31;V-AT15W22A78-999999;Y-CMIT-4F22G.4;45G1;FCL;MAE;RTG03;28/15:46;TT31;2026-05-28 15:40:30;2026-05-28 15:46:30;
TCKU6796534;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:36:30;1;;2026-05-28 15:46:30;RTG15;2026-05-28 15:36:30;QC04;TT30;V-AT01W22A77-999999;Y-CMIT-2E20B.3;45G1;FCL;MAE;RTG15;28/15:46;TT30;2026-05-28 15:36:30;2026-05-28 15:46:30;
MNBU4413449;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:40:30;2;;2026-05-28 15:46:30;RTG02;2026-05-28 15:40:30;QC01;TT16;V-TN18W22A76-999999;Y-CMIT-3G22C.2;45R5;FCL;MAE;RTG02;28/15:46;TT16;2026-05-28 15:40:30;2026-05-28 15:46:30;
TCLU5778282;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:32:30;1;;2026-05-28 15:46:30;RTG05;2026-05-28 15:32:30;QC04;TT03;V-AT01W22A77-999999;Y-CMIT-3H02D.4;45G1;FCL;MAE;RTG05;28/15:46;TT03;2026-05-28 15:32:30;2026-05-28 15:46:30;
ZCSU7210689;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 15:45:30;;;2026-05-28 15:45:30;EH01;2026-05-28 15:45:30;EH01;EH01;Y-CMIT-5Y44D.5;Y-CMIT-5Y44E.1;45G1;FCL;ZIM;EH01;28/15:45;;;;
ZCSU6765867;DISCHARGE;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC05;2026-05-28 15:40:30;55;CODE 5X: CODE 53 - TH?I GIAN S?A CH?A QCBD THEO K? HO?CH ???C XÁC NH?N B?I TECH (MAX 30' TÍNH T? LÚC DISP BÁO TECH) (14:45 - 15:40);2026-05-28 15:45:30;RTG14;2026-05-28 15:40:30;QC05;TT42;V-MBK17N-100910;Y-CMIT-3E38A.1;45G1;FCL;ZIM;RTG14;28/15:45;TT42;2026-05-28 15:40:30;2026-05-28 15:45:30;
TGHU6098479;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:41:30;1;;2026-05-28 15:45:30;RTG01;2026-05-28 15:41:30;QC02;TT14;V-AT15W22A78-999999;Y-CMIT-1J14C.1;45G1;FCL;HLC;RTG01;28/15:45;TT14;2026-05-28 15:41:30;2026-05-28 15:45:30;
MRSU8251502;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:38:30;1;;2026-05-28 15:45:30;RTG11;2026-05-28 15:38:30;QC02;TT23;V-AT15W22A78-999999;Y-CMIT-4C02E.5;45G1;FCL;MAE;RTG11;28/15:45;TT23;2026-05-28 15:38:30;2026-05-28 15:45:30;
JZPU8016790;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:45:30;3;;2026-05-28 15:45:30;QC06;2026-05-28 15:40:30;RTG14;TT19;Y-CMIT-3E38D.3;V-MBK17N-300602;45G1;FCL;ZIM;RTG14;28/15:40;TT19;2026-05-28 15:40:30;2026-05-28 15:45:30;
FANU1917285;HOUSE KEEPING;;D1 28/05/2026;;YARD;;2026-05-28 15:44:30;;;2026-05-28 15:44:30;RTG15;2026-05-28 15:31:30;RTG10;TT12;Y-CMIT-3D14C.3;Y-CMIT-2E20A.1;45G1;FCL;HLC;RTG10 & RTG15;28/15:31 & 28/15:44;TT12;2026-05-28 15:31:30;2026-05-28 15:44:30;
MRKU0995531;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:29:30;1;;2026-05-28 15:44:30;RTG05;2026-05-28 15:29:30;QC02;TT36;V-AT15W22A78-999999;Y-CMIT-3H06G.5;42G1;FCL;MAE;RTG05;28/15:44;TT36;2026-05-28 15:29:30;2026-05-28 15:44:30;
MAGU5486055;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:37:30;1;;2026-05-28 15:44:30;RTG03;2026-05-28 15:37:30;QC04;TT01;V-AT01W22A77-999999;Y-CMIT-4F22B.4;45G1;FCL;MAE;RTG03;28/15:44;TT01;2026-05-28 15:37:30;2026-05-28 15:44:30;
TTNU8991429;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:38:30;4;WAITING;2026-05-28 15:43:30;RTG02;2026-05-28 15:38:30;QC01;TT29;V-TN18W22A76-999999;Y-CMIT-3G22E.1;45R1;FCL;MAE;RTG02;28/15:43;TT29;2026-05-28 15:38:30;2026-05-28 15:43:30;
HLBU1462230;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:43:30;3;;2026-05-28 15:43:30;QC07;2026-05-28 15:21:30;RS01;TT34;Y-CMIT-4L07F.2;V-SPC02W22A80L-052472;22G1;FCL;HLC;RS01;28/15:21;TT34;2026-05-28 15:21:30;2026-05-28 15:43:30;
CAIU6621460;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:43:30;;;2026-05-28 15:43:30;QC07;2026-05-28 15:21:30;RS01;TT34;Y-CMIT-4L07F.1;V-SPC02W22A80L-072472;22G1;FCL;HLC;RS01;28/15:21;TT34;2026-05-28 15:21:30;2026-05-28 15:43:30;
MRKU3391999;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:31:30;3;;2026-05-28 15:43:30;RTG10;2026-05-28 15:31:30;QC04;TT10;V-AT01W22A77-999999;Y-CMIT-3D18C.2;45G1;FCL;MAE;RTG10;28/15:43;TT10;2026-05-28 15:31:30;2026-05-28 15:43:30;
FANU3750108;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:28:30;1;;2026-05-28 15:42:30;RTG01;2026-05-28 15:28:30;QC04;TT33;V-AT01W22A77-999999;Y-CMIT-1J14E.1;45G1;FCL;HLC;RTG01;28/15:42;TT33;2026-05-28 15:28:30;2026-05-28 15:42:30;
JXLU4419891;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:42:30;1;;2026-05-28 15:42:30;QC06;2026-05-28 15:39:30;RTG07;TT39;Y-CMIT-3B12A.3;V-MBK17N-301006;45G1;FCL;ZIM;RTG07;28/15:39;TT39;2026-05-28 15:39:30;2026-05-28 15:42:30;
UETU6799072;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:27:30;1;;2026-05-28 15:41:30;RTG01;2026-05-28 15:27:30;QC04;TT04;V-AT01W22A77-999999;Y-CMIT-1J18F.3;45G1;FCL;MAE;RTG01;28/15:41;TT04;2026-05-28 15:27:30;2026-05-28 15:41:30;
MRKU0569270;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:33:30;2;;2026-05-28 15:41:30;RTG05;2026-05-28 15:33:30;QC02;TT08;V-AT15W22A78-999999;Y-CMIT-3H06G.4;42G1;FCL;MAE;RTG05;28/15:41;TT08;2026-05-28 15:33:30;2026-05-28 15:41:30;
TEMU6746266;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:41:30;2;;2026-05-28 15:41:30;QC06;2026-05-28 15:38:30;RTG14;TT37;Y-CMIT-3E38A.1;V-MBK17N-300908;45G1;FCL;ZIM;RTG14;28/15:38;TT37;2026-05-28 15:38:30;2026-05-28 15:41:30;
MRKU3590748;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:34:30;1;;2026-05-28 15:40:30;RTG13;2026-05-28 15:34:30;QC02;TT35;V-AT15W22A78-999999;Y-CMIT-2A38D.2;45G1;FCL;MAE;RTG13;28/15:40;TT35;2026-05-28 15:34:30;2026-05-28 15:40:30;
MRSU8079857;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:31:30;1;;2026-05-28 15:40:30;RTG03;2026-05-28 15:31:30;QC02;TT41;V-AT15W22A78-999999;Y-CMIT-4F22C.4;45G1;FCL;MAE;RTG03;28/15:40;TT41;2026-05-28 15:31:30;2026-05-28 15:40:30;
MRSU8742580;HOUSE KEEPING;;D1 28/05/2026;;YARD;;2026-05-28 15:40:30;;;2026-05-28 15:40:30;RTG15;2026-05-28 15:25:30;RTG07;TT27;Y-CMIT-3B08G.4;Y-CMIT-1E10C.1;45G1;FCL;MAE;RTG07 & RTG15;28/15:25 & 28/15:40;TT27;2026-05-28 15:25:30;2026-05-28 15:40:30;
CAAU4201511;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:40:30;2;;2026-05-28 15:40:30;QC07;2026-05-28 15:32:30;UN03;TT09;Y-CMIT-2M42G.4;V-SPC02W22A80L-021472;45R1;FCL;RCL;UN03;28/15:32;TT09;2026-05-28 15:32:30;2026-05-28 15:40:30;
MNBU3966898;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:34:30;2;;2026-05-28 15:40:30;RTG02;2026-05-28 15:34:30;QC01;TT07;V-TN18W22A76-999999;Y-CMIT-3G22B.3;45R1;FCL;MAE;RTG02;28/15:40;TT07;2026-05-28 15:34:30;2026-05-28 15:40:30;
MAGU5436054;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:39:30;1;;2026-05-28 15:39:30;QC06;2026-05-28 15:36:30;RTG07;TT43;Y-CMIT-3B12C.4;V-MBK17N-300710;4510;FCL;ZIM;RTG07;28/15:36;TT43;2026-05-28 15:36:30;2026-05-28 15:39:30;
MRSU9550112;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:35:30;1;;2026-05-28 15:39:30;RTG11;2026-05-28 15:35:30;QC02;TT14;V-AT15W22A78-999999;Y-CMIT-4C02E.4;45G1;FCL;MAE;RTG11;28/15:39;TT14;2026-05-28 15:35:30;2026-05-28 15:39:30;
TCKU6161560;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:38:30;1;;2026-05-28 15:38:30;QC06;2026-05-28 15:34:30;RTG14;TT24;Y-CMIT-3E38A.2;V-MBK17N-300906;45G1;FCL;ZIM;RTG14;28/15:34;TT24;2026-05-28 15:34:30;2026-05-28 15:38:30;
OTPU6751627;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:38:30;1;;2026-05-28 15:38:30;QC07;2026-05-28 15:31:30;UN03;TT02;Y-CMIT-2M42F.1;V-SPC02W22A80L-021672;45R1;FCL;RCL;UN03;28/15:31;TT02;2026-05-28 15:31:30;2026-05-28 15:38:30;
MNBU4170816;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:32:30;2;;2026-05-28 15:38:30;RTG02;2026-05-28 15:32:30;QC01;TT18;V-TN18W22A76-999999;Y-CMIT-3G22B.2;45R1;FCL;MAE;RTG02;28/15:38;TT18;2026-05-28 15:32:30;2026-05-28 15:38:30;
MRSU3518284;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:34:30;2;;2026-05-28 15:37:30;RTG13;2026-05-28 15:34:30;QC04;TT40;V-AT01W22A77-999999;Y-CMIT-2A16E.4;45G1;FCL;MAE;RTG13;28/15:37;TT40;2026-05-28 15:34:30;2026-05-28 15:37:30;
MRSU4829742;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:31:30;;;2026-05-28 15:37:30;RTG11;2026-05-28 15:31:30;QC02;TT31;V-AT15W22A78-999999;Y-CMIT-4C02E.3;45G1;FCL;MAE;RTG11;28/15:37;TT31;2026-05-28 15:31:30;2026-05-28 15:37:30;
HLXU1286652;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:37:30;4;WAITING;2026-05-28 15:37:30;QC07;2026-05-28 15:32:30;RS01;TT25;Y-CMIT-4L07G.1;V-SPC02W22A80L-072672;22G1;FCL;HLC;RS01;28/15:32;TT25;2026-05-28 15:32:30;2026-05-28 15:37:30;
FCIU6650111;LOAD;SPC02W22A80L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 15:37:30;;;2026-05-28 15:37:30;QC07;2026-05-28 15:29:30;RTG13;TT25;Y-CMIT-2A27D.1;V-SPC02W22A80L-052672;22G1;FCL;HLC;RTG13;28/15:29;TT25;2026-05-28 15:29:30;2026-05-28 15:37:30;
CAIU7334700;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 15:37:30;;;2026-05-28 15:37:30;RTG01;2026-05-28 15:35:30;RTG01;RTG01;Y-CMIT-1J18A.3;Y-CMIT-1J18F.2;45G1;FCL;HAL;RTG01;28/15:37;;;;
ZCSU6719310;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:37:30;2;;2026-05-28 15:37:30;QC06;2026-05-28 15:34:30;RTG07;TT39;Y-CMIT-3B12B.4;V-MBK17N-300708;45G1;FCL;ZIM;RTG07;28/15:34;TT39;2026-05-28 15:34:30;2026-05-28 15:37:30;
MRSU7974195;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:30:30;1;;2026-05-28 15:37:30;RTG03;2026-05-28 15:30:30;QC02;TT42;V-AT15W22A78-999999;Y-CMIT-4F22G.3;45G1;FCL;MAE;RTG03;28/15:37;TT42;2026-05-28 15:30:30;2026-05-28 15:37:30;
MNBU9154994;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:30:30;2;;2026-05-28 15:37:30;RTG02;2026-05-28 15:30:30;QC01;TT16;V-TN18W22A76-999999;Y-CMIT-3G22B.1;45R1;FCL;MAE;RTG02;28/15:37;TT16;2026-05-28 15:30:30;2026-05-28 15:37:30;
HAMU4739380;GATE IN;50E47930;D1 28/05/2026;;GATE;;2026-05-28 15:36:30;;;2026-05-28 15:36:30;RTG10;;;;T-50E47930-TIP;Y-CMIT-4D02E.3;45G1;FCL;HLC;RTG10;28/15:36;;;;
MRSU6893709;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:27:30;1;;2026-05-28 15:36:30;RTG05;2026-05-28 15:27:30;QC02;TT23;V-AT15W22A78-999999;Y-CMIT-3H06C.3;45G1;FCL;MAE;RTG05;28/15:36;TT23;2026-05-28 15:27:30;2026-05-28 15:36:30;
SUDU6848960;DISCHARGE;AT15W22A78;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 15:27:30;;;2026-05-28 15:36:30;RTG15;2026-05-28 15:27:30;QC02;TT11;V-AT15W22A78-999999;Y-CMIT-2E16F.3;45G1;FCL;MAE;RTG15;28/15:36;TT11;2026-05-28 15:27:30;2026-05-28 15:36:30;
CAAU8735346;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:35:30;1;;2026-05-28 15:35:30;QC06;2026-05-28 15:32:30;RTG14;TT19;Y-CMIT-3E38A.3;V-MBK17N-300508;45G1;FCL;ZIM;RTG14;28/15:32;TT19;2026-05-28 15:32:30;2026-05-28 15:35:30;
MNBU0391784;DISCHARGE;TN18W22A76;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 15:28:30;;;2026-05-28 15:35:30;RTG02;2026-05-28 15:28:30;QC01;TT29;V-TN18W22A76-999999;Y-CMIT-3G22C.1;45R1;FCL;MAE;RTG02;28/15:35;TT29;2026-05-28 15:28:30;2026-05-28 15:35:30;
CSYU4029829;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 15:35:30;;;2026-05-28 15:35:30;RTG01;2026-05-28 15:33:30;RTG01;RTG01;Y-CMIT-1J18B.5;Y-CMIT-1J18F.1;45G1;FCL;GFS;RTG01;28/15:35;;;;
TRHU6906706;DISCHARGE;AT01W22A77;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 15:26:30;2;;2026-05-28 15:34:30;RTG03;2026-05-28 15:26:30;QC04;TT30;V-AT01W22A77-999999;Y-CMIT-4F22D.5;45G1;FCL;MAE;RTG03;28/15:34;TT30;2026-05-28 15:26:30;2026-05-28 15:34:30;
JXLU4325766;LOAD;MBK17N;D1 28/05/2026;VESSEL;CMIT QUAY;QC06;2026-05-28 15:34:30;2;;2026-05-28 15:34:30;QC06;2026-05-28 15:31:30;RTG07;TT37;Y-CMIT-3B12C.5;V-MBK17N-300706;45G1;FCL;ZIM;RTG07;28/15:31;TT37;2026-05-28 15:31:30;2026-05-28 15:34:30;
